code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,target,total_clicks
FFF,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,-23.0,1,846.0
FFF,2014J,F,North Western Region,Lower Than A Level,0-10%,35-55,0,180,N,-23.0,0,3990.0
FFF,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,-22.0,1,0.0
FFF,2014J,M,North Region,Lower Than A Level,Unknown,0-35,0,90,N,-22.0,0,2359.0
FFF,2014J,M,North Region,A Level or Equivalent,Unknown,35-55,0,60,N,-28.0,0,2807.0
FFF,2014J,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,-28.0,0,989.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,-28.0,1,28.0
FFF,2014J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,Y,-25.0,1,1128.0
FFF,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,90,N,-28.0,0,518.0
FFF,2014J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,-25.0,1,0.0
FFF,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,-25.0,0,2014.0
FFF,2014J,M,South Region,HE Qualification,70-80%,0-35,0,60,N,-25.0,0,1571.0
FFF,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,-25.0,1,15.0
FFF,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,-25.0,1,118.0
FFF,2014J,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,Y,-25.0,0,3922.0
FFF,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,Y,-25.0,1,253.0
FFF,2014J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,-25.0,1,8.0
FFF,2014J,M,Ireland,HE Qualification,90-100%,0-35,0,90,N,-23.0,0,4082.0
FFF,2014J,M,North Region,HE Qualification,Unknown,0-35,0,60,N,-9.0,0,2234.0
FFF,2014J,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,-14.0,0,2586.0
FFF,2014J,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,-15.0,0,3886.0
FFF,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,-23.0,0,1536.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,-14.0,0,3055.0
FFF,2014J,M,North Region,Lower Than A Level,Unknown,35-55,0,180,Y,-7.0,1,307.0
FFF,2014J,M,North Region,A Level or Equivalent,10-20,35-55,0,120,N,-23.0,1,1223.0
FFF,2014J,M,Ireland,HE Qualification,Unknown,0-35,0,60,N,-15.0,1,602.0
FFF,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,-21.0,1,885.0
FFF,2014J,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,-23.0,1,188.0
FFF,2014J,M,South East Region,Lower Than A Level,60-70%,0-35,0,240,N,-23.0,1,0.0
FFF,2014J,M,North Region,HE Qualification,Unknown,35-55,0,120,N,-20.0,1,0.0
FFF,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,-20.0,0,2203.0
FFF,2014J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,-15.0,0,2034.0
FFF,2014J,M,London Region,A Level or Equivalent,70-80%,0-35,0,90,N,-15.0,0,705.0
FFF,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,Y,-16.0,1,0.0
FFF,2014J,M,North Region,A Level or Equivalent,Unknown,35-55,0,120,N,-22.0,0,2939.0
FFF,2014J,M,London Region,Lower Than A Level,50-60%,0-35,0,120,N,-23.0,1,395.0
FFF,2014J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,150,N,-9.0,0,697.0
FFF,2014J,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,-20.0,0,8097.0
FFF,2014J,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,-23.0,1,1204.0
FFF,2014J,M,London Region,No Formal quals,0-10%,0-35,0,210,N,-23.0,1,0.0
FFF,2014J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,-22.0,0,3656.0
FFF,2014J,M,North Region,Lower Than A Level,60-70%,0-35,0,60,N,-22.0,1,2374.0
FFF,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-15.0,0,4519.0
FFF,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,-22.0,1,215.0
FFF,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,-18.0,0,1082.0
FFF,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,-23.0,1,155.0
FFF,2014J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,-9.0,0,1767.0
FFF,2014J,F,South East Region,Lower Than A Level,60-70%,0-35,0,120,Y,-17.0,0,2362.0
FFF,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,Y,-23.0,1,1506.0
FFF,2014J,M,South Region,A Level or Equivalent,Unknown,0-35,0,60,N,-22.0,0,2966.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,-22.0,1,66.0
FFF,2014J,M,North Region,Lower Than A Level,Unknown,0-35,0,120,N,-13.0,0,2111.0
FFF,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,-23.0,1,7.0
FFF,2014J,M,Ireland,Lower Than A Level,Unknown,35-55,0,60,N,-23.0,0,7973.0
FFF,2014J,M,Ireland,HE Qualification,Unknown,0-35,0,60,N,-23.0,1,0.0
FFF,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,-21.0,0,2732.0
FFF,2014J,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,-23.0,0,5385.0
FFF,2014J,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,-21.0,0,6171.0
FFF,2014J,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,-21.0,0,2166.0
FFF,2014J,M,London Region,Lower Than A Level,50-60%,35-55,0,120,N,-16.0,1,311.0
FFF,2014J,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,-22.0,0,208.0
FFF,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,-22.0,0,1674.0
FFF,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,-21.0,0,395.0
FFF,2014J,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,-22.0,0,822.0
FFF,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-15.0,0,2268.0
FFF,2014J,F,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,-22.0,0,9567.0
FFF,2014J,F,South Region,HE Qualification,70-80%,35-55,0,120,N,-14.0,1,0.0
FFF,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,-22.0,0,1018.0
FFF,2014J,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,-22.0,0,1700.0
FFF,2014J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,-22.0,0,894.0
FFF,2014J,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,-22.0,0,1812.0
FFF,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,-21.0,0,2967.0
FFF,2014J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,-17.0,0,4999.0
FFF,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,-14.0,1,147.0
FFF,2014J,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,-20.0,1,0.0
FFF,2014J,M,South West Region,Lower Than A Level,20-30%,35-55,0,120,N,-14.0,1,0.0
FFF,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,-20.0,0,2908.0
FFF,2014J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,-1.0,1,1512.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,-18.0,0,1025.0
FFF,2014J,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,-18.0,0,160.0
FFF,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,-16.0,1,367.0
FFF,2014J,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,Y,-14.0,1,0.0
FFF,2014J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,-18.0,1,578.0
FFF,2014J,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,-16.0,0,4552.0
FFF,2014J,M,North Western Region,A Level or Equivalent,10-20,35-55,0,120,N,-17.0,1,0.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,-15.0,1,203.0
FFF,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,-9.0,1,2186.0
FFF,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,-16.0,0,2060.0
FFF,2014J,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,-16.0,1,5.0
FFF,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,0,240,N,-17.0,1,3.0
FFF,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,-17.0,1,0.0
FFF,2014J,M,North Western Region,Lower Than A Level,90-100%,0-35,0,90,N,-16.0,1,111.0
FFF,2014J,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,-15.0,0,4376.0
FFF,2014J,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,120,N,-14.0,0,3666.0
FFF,2014J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,-16.0,0,1414.0
FFF,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,-15.0,1,637.0
FFF,2014J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,-15.0,1,341.0
FFF,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,150,Y,-15.0,0,133.0
FFF,2014J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,-15.0,0,325.0
FFF,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,150,N,-15.0,1,5.0
FFF,2014J,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,-14.0,1,0.0
FFF,2014J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,N,-14.0,1,1478.0
FFF,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,-10.0,0,4552.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,-14.0,0,112.0
FFF,2014J,M,South Region,A Level or Equivalent,40-50%,0-35,0,90,Y,-14.0,0,2787.0
FFF,2014J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,-14.0,0,2700.0
FFF,2014J,F,London Region,A Level or Equivalent,70-80%,35-55,0,120,N,-13.0,1,439.0
FFF,2014J,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,-10.0,0,1063.0
FFF,2014J,M,London Region,Lower Than A Level,80-90%,0-35,0,90,N,-10.0,0,1525.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,-10.0,0,2075.0
FFF,2014J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,-22.0,0,1355.0
FFF,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,2,120,Y,-81.0,1,1051.0
FFF,2014J,M,South Region,HE Qualification,90-100%,55<=,0,90,N,-44.0,0,9202.0
FFF,2014J,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,120,N,-42.0,1,48.0
FFF,2014J,M,London Region,Lower Than A Level,10-20,55<=,0,90,N,-128.0,0,701.0
FFF,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,-79.0,0,2151.0
FFF,2014J,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,-23.0,0,5080.0
FFF,2014J,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,-51.0,0,8845.0
FFF,2014J,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,-36.0,0,2101.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,-135.0,0,1988.0
FFF,2014J,M,Ireland,Lower Than A Level,0-10%,35-55,0,120,N,-49.0,0,4199.0
FFF,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-41.0,1,228.0
FFF,2014J,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,-21.0,0,2106.0
FFF,2014J,M,Scotland,HE Qualification,Unknown,35-55,0,60,N,-28.0,1,373.0
FFF,2014J,M,North Region,A Level or Equivalent,70-80%,35-55,1,90,N,-155.0,0,4611.0
FFF,2014J,M,North Region,Lower Than A Level,10-20,35-55,1,180,N,-122.0,1,1911.0
FFF,2014J,M,Scotland,HE Qualification,30-40%,35-55,0,120,Y,-29.0,0,2844.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,-95.0,1,2096.0
FFF,2014J,M,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,-79.0,0,6182.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,0-10%,35-55,1,90,N,-50.0,1,2308.0
FFF,2014J,M,London Region,A Level or Equivalent,10-20,35-55,0,90,Y,-95.0,1,808.0
FFF,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-120.0,1,618.0
FFF,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,-21.0,0,4568.0
FFF,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,1,90,N,-32.0,1,1786.0
FFF,2014J,M,London Region,HE Qualification,70-80%,35-55,0,60,N,-15.0,0,2475.0
FFF,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,180,Y,-38.0,1,0.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,-101.0,0,2178.0
FFF,2014J,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,-109.0,0,3035.0
FFF,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-93.0,0,2751.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,150,N,-122.0,0,2667.0
FFF,2014J,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,-28.0,0,4932.0
FFF,2014J,M,South East Region,A Level or Equivalent,20-30%,35-55,1,60,Y,-156.0,1,325.0
FFF,2014J,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,-45.0,0,7618.0
FFF,2014J,F,London Region,HE Qualification,10-20,35-55,0,60,N,-155.0,0,6494.0
FFF,2014J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,Y,-114.0,1,118.0
FFF,2014J,M,North Region,A Level or Equivalent,Unknown,35-55,0,60,Y,-73.0,0,3663.0
FFF,2014J,M,South East Region,Post Graduate Qualification,40-50%,35-55,0,190,N,-144.0,0,4003.0
FFF,2014J,F,South Region,A Level or Equivalent,10-20,35-55,0,120,N,-93.0,1,351.0
FFF,2014J,M,South East Region,A Level or Equivalent,40-50%,35-55,0,120,N,-72.0,0,355.0
FFF,2014J,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,-16.0,0,2462.0
FFF,2014J,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,-29.0,0,3350.0
FFF,2014J,M,North Region,HE Qualification,30-40%,0-35,0,60,N,-84.0,0,3055.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,-148.0,0,10194.0
FFF,2014J,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,-43.0,0,3334.0
FFF,2014J,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,1,120,Y,-16.0,0,3516.0
FFF,2014J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,-22.0,0,5138.0
FFF,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,-147.0,0,13858.0
FFF,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,-149.0,0,1619.0
FFF,2014J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,1,60,Y,-45.0,0,997.0
FFF,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,-106.0,0,15002.0
FFF,2014J,M,Wales,Lower Than A Level,60-70%,35-55,2,90,N,-50.0,0,1936.0
FFF,2014J,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,-29.0,1,67.0
FFF,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,-150.0,0,4445.0
FFF,2014J,M,Ireland,HE Qualification,70-80%,35-55,0,90,N,-25.0,0,7050.0
FFF,2014J,M,East Midlands Region,HE Qualification,60-70%,35-55,0,90,N,-22.0,0,2982.0
FFF,2014J,F,South Region,HE Qualification,90-100%,35-55,0,60,N,-87.0,0,5266.0
FFF,2014J,M,East Anglian Region,HE Qualification,90-100%,55<=,0,90,N,-59.0,0,5001.0
FFF,2014J,M,West Midlands Region,HE Qualification,40-50%,0-35,0,180,N,-49.0,1,0.0
FFF,2014J,M,South Region,HE Qualification,90-100%,35-55,1,60,N,-155.0,1,0.0
FFF,2014J,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,-58.0,0,1080.0
FFF,2014J,F,North Region,A Level or Equivalent,Unknown,35-55,1,60,N,-63.0,0,7919.0
FFF,2014J,F,South West Region,Lower Than A Level,70-80%,0-35,1,90,N,-100.0,0,397.0
FFF,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,-67.0,0,8460.0
FFF,2014J,M,Scotland,HE Qualification,30-40%,35-55,1,120,N,-21.0,0,1499.0
FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,-126.0,0,9931.0
FFF,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,-42.0,1,0.0
FFF,2014J,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,-53.0,0,5179.0
FFF,2014J,M,South Region,A Level or Equivalent,50-60%,0-35,0,80,N,-78.0,0,1330.0
FFF,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,Y,-17.0,0,6361.0
FFF,2014J,M,Scotland,A Level or Equivalent,10-20,35-55,0,60,Y,-64.0,0,17246.0
FFF,2014J,M,Scotland,HE Qualification,90-100%,55<=,0,90,N,-114.0,1,3396.0
FFF,2014J,F,South West Region,A Level or Equivalent,50-60%,35-55,0,90,N,-31.0,1,646.0
FFF,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,-28.0,1,2438.0
FFF,2014J,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,-65.0,0,8873.0
FFF,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,Y,-120.0,1,1290.0
FFF,2014J,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,-98.0,0,4621.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,-18.0,0,2693.0
FFF,2014J,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,Y,-29.0,0,911.0
FFF,2014J,M,South East Region,Lower Than A Level,0-10%,35-55,0,120,N,-128.0,1,0.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,Unknown,0-35,0,60,N,-17.0,0,2180.0
FFF,2014J,M,South Region,A Level or Equivalent,80-90%,35-55,2,60,N,-16.0,1,289.0
FFF,2014J,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,-22.0,0,3832.0
FFF,2014J,M,London Region,HE Qualification,80-90%,35-55,0,60,N,-17.0,1,2923.0
FFF,2014J,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,-25.0,1,1235.0
FFF,2014J,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,-28.0,0,6370.0
FFF,2014J,M,North Region,HE Qualification,Unknown,55<=,0,60,N,-25.0,1,1592.0
FFF,2014J,F,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,-150.0,1,0.0
FFF,2014J,M,South East Region,HE Qualification,50-60%,35-55,1,60,N,-38.0,0,6922.0
FFF,2014J,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,120,N,-77.0,1,0.0
FFF,2014J,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,-32.0,0,2114.0
FFF,2014J,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,240,N,-66.0,0,4968.0
FFF,2014J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,-35.0,0,6691.0
FFF,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,-135.0,0,3489.0
FFF,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,210,Y,-133.0,1,0.0
FFF,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,-87.0,0,2777.0
FFF,2014J,F,London Region,HE Qualification,50-60%,35-55,0,60,N,-147.0,0,6587.0
FFF,2014J,M,Wales,A Level or Equivalent,70-80%,35-55,3,60,N,-51.0,0,900.0
FFF,2014J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,-32.0,0,5648.0
FFF,2014J,M,Scotland,HE Qualification,10-20,35-55,0,180,N,-22.0,0,9631.0
FFF,2014J,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,Y,-99.0,0,6.0
FFF,2014J,F,Ireland,Lower Than A Level,10-20,35-55,0,60,N,-4.0,0,4587.0
FFF,2014J,F,North Region,A Level or Equivalent,0-10%,0-35,3,90,N,-67.0,0,976.0
FFF,2014J,F,North Region,Lower Than A Level,60-70%,0-35,0,210,N,-115.0,0,3938.0
FFF,2014J,M,North Western Region,HE Qualification,50-60%,35-55,0,150,N,-135.0,1,2335.0
FFF,2014J,M,South Region,A Level or Equivalent,50-60%,35-55,0,120,N,-16.0,1,281.0
FFF,2014J,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,-28.0,0,3279.0
FFF,2014J,F,Scotland,HE Qualification,20-30%,0-35,0,60,Y,-43.0,1,1249.0
FFF,2014J,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,-21.0,1,0.0
FFF,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,-155.0,1,816.0
FFF,2014J,M,London Region,Lower Than A Level,20-30%,35-55,0,120,N,-50.0,0,5605.0
FFF,2014J,F,London Region,HE Qualification,30-40%,35-55,0,60,N,-38.0,0,2585.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,-22.0,0,1882.0
FFF,2014J,M,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,-136.0,1,3223.0
FFF,2014J,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,-51.0,0,4920.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,-45.0,0,3671.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,2,60,N,-148.0,0,5302.0
FFF,2014J,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,-84.0,0,6801.0
FFF,2014J,M,South East Region,Lower Than A Level,0-10%,35-55,0,90,N,-147.0,0,2703.0
FFF,2014J,M,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,-64.0,1,1899.0
FFF,2014J,M,Ireland,Lower Than A Level,70-80%,0-35,2,180,N,-58.0,0,1581.0
FFF,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-63.0,0,2359.0
FFF,2014J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,-101.0,0,2807.0
FFF,2014J,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,Y,-38.0,1,296.0
FFF,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,-102.0,0,3859.0
FFF,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,150,N,-106.0,0,1859.0
FFF,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,90,N,-17.0,0,4480.0
FFF,2014J,F,North Western Region,HE Qualification,0-10%,0-35,0,60,N,-67.0,0,2749.0
FFF,2014J,F,South Region,A Level or Equivalent,10-20,0-35,0,150,N,-57.0,1,0.0
FFF,2014J,M,East Anglian Region,HE Qualification,80-90%,0-35,0,90,N,-9.0,0,2113.0
FFF,2014J,F,Wales,Lower Than A Level,70-80%,35-55,0,120,N,-28.0,0,6660.0
FFF,2014J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-150.0,1,577.0
FFF,2014J,M,London Region,Lower Than A Level,10-20,35-55,0,180,N,-38.0,1,370.0
FFF,2014J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,-23.0,0,3089.0
FFF,2014J,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,-101.0,0,14536.0
FFF,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,0,180,N,-150.0,1,484.0
FFF,2014J,M,Wales,A Level or Equivalent,0-10%,35-55,3,60,N,-119.0,0,2113.0
FFF,2014J,F,North Western Region,Lower Than A Level,30-40%,0-35,0,90,N,-28.0,0,3862.0
FFF,2014J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,-88.0,0,3822.0
FFF,2014J,M,South East Region,HE Qualification,10-20,35-55,0,60,N,-46.0,0,3907.0
FFF,2014J,M,South West Region,Lower Than A Level,90-100%,35-55,0,120,N,-100.0,0,3334.0
FFF,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,120,Y,-112.0,1,380.0
FFF,2014J,M,West Midlands Region,A Level or Equivalent,Unknown,35-55,0,60,N,-22.0,0,1747.0
FFF,2014J,M,South West Region,Lower Than A Level,10-20,0-35,0,120,N,-29.0,0,1710.0
FFF,2014J,F,London Region,A Level or Equivalent,20-30%,35-55,1,60,Y,-155.0,1,0.0
FFF,2014J,M,South West Region,Lower Than A Level,70-80%,35-55,2,90,Y,-78.0,1,1983.0
FFF,2014J,M,South Region,HE Qualification,90-100%,35-55,2,210,Y,-51.0,1,2481.0
FFF,2014J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,-16.0,0,1261.0
FFF,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,1,60,Y,-58.0,0,3761.0
FFF,2014J,F,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,-66.0,0,5364.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,-142.0,1,0.0
FFF,2014J,M,East Midlands Region,HE Qualification,10-20,35-55,0,90,N,-32.0,0,1605.0
FFF,2014J,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,-129.0,1,46.0
FFF,2014J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,-23.0,0,4305.0
FFF,2014J,F,South West Region,Lower Than A Level,0-10%,0-35,0,120,N,-148.0,0,336.0
FFF,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,-53.0,0,187.0
FFF,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,-77.0,1,0.0
FFF,2014J,M,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,-122.0,0,4393.0
FFF,2014J,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,-88.0,1,0.0
FFF,2014J,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,-3.0,0,323.0
FFF,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,-129.0,0,3668.0
FFF,2014J,M,East Midlands Region,HE Qualification,20-30%,35-55,0,90,N,-123.0,0,1384.0
